# nPV   PVz     Weight
0       -4.95	0.0
0       -4.85	0.0
0       -4.75	0.0
0       -4.65	0.0
0       -4.55	0.0
0       -4.45	0.0
0       -4.35	0.0
0       -4.25	0.0
0       -4.15	0.0
0       -4.05	0.0
0       -3.95	0.0
0       -3.85	0.0
0       -3.75	0.0
0       -3.65	0.0
0       -3.55	0.0
0       -3.45	0.0
0       -3.35	0.0
0       -3.25	0.0
0       -3.15	0.0
0       -3.05	0.0
0       -2.95	0.0
0       -2.85	0.0
0       -2.75	0.0
0       -2.65	0.0
0       -2.55	0.0
0       -2.45	0.0
0       -2.35	0.0
0       -2.25	0.0
0       -2.15	0.0
0       -2.05	0.0
0       -1.95	0.0
0       -1.85	0.0
0       -1.75	0.0
0       -1.65	0.0
0       -1.55	0.0
0       -1.45	0.0
0       -1.35	0.0
0       -1.25	0.0
0       -1.15	0.0
0       -1.05	0.0
0       -0.95	0.0
0       -0.85	0.0
0       -0.75	0.0
0       -0.65	0.0
0       -0.55	0.0
0       -0.45	0.0
0       -0.35	0.0
0       -0.25	0.0
0       -0.15	0.0
0       -0.05	0.0
0       0.05	0.0
0       0.15	0.0
0       0.25	0.0
0       0.35	0.0
0       0.45	0.0
0       0.55	0.0
0       0.65	0.0
0       0.75	0.0
0       0.85	0.0
0       0.95	0.0
0       1.05	0.0
0       1.15	0.0
0       1.25	0.0
0       1.35	0.0
0       1.45	0.0
0       1.55	0.0
0       1.65	0.0
0       1.75	0.0
0       1.85	0.0
0       1.95	0.0
0       2.05	0.0
0       2.15	0.0
0       2.25	0.0
0       2.35	0.0
0       2.45	0.0
0       2.55	0.0
0       2.65	0.0
0       2.75	0.0
0       2.85	0.0
0       2.95	0.0
0       3.05	0.0
0       3.15	0.0
0       3.25	0.0
0       3.35	0.0
0       3.45	0.0
0       3.55	0.0
0       3.65	0.0
0       3.75	0.0
0       3.85	0.0
0       3.95	0.0
0       4.05	0.0
0       4.15	0.0
0       4.25	0.0
0       4.35	0.0
0       4.45	0.0
0       4.55	0.0
0       4.65	0.0
0       4.75	0.0
0       4.85	0.0
0       4.95	0.0
0       5.05	0.0
0       5.15	0.0
0       5.25	0.0
0       5.35	0.0
0       5.45	0.0
0       5.55	0.0
0       5.65	0.0
0       5.75	0.0
0       5.85	0.0
0       5.95	0.0
0       6.05	0.0
0       6.15	0.0
0       6.25	0.0
0       6.35	0.0
0       6.45	0.0
0       6.55	0.0
0       6.65	0.0
0       6.75	0.0
0       6.85	0.0
0       6.95	0.0
0       7.05	0.0
0       7.15	0.0
0       7.25	0.0
0       7.35	0.0
0       7.45	0.0
0       7.55	0.0
0       7.65	0.0
0       7.75	0.0
0       7.85	0.0
0       7.95	0.0
0       8.05	0.0
0       8.15	0.0
0       8.25	0.0
0       8.35	0.0
0       8.45	0.0
0       8.55	0.0
0       8.65	0.0
0       8.75	0.0
0       8.85	0.0
0       8.95	0.0
0       9.05	0.0
0       9.15	0.0
0       9.25	0.0
0       9.35	0.0
0       9.45	0.0
0       9.55	0.0
0       9.65	0.0
0       9.75	0.0
0       9.85	0.0
0       9.95	0.0
0       10.05	0.0
0       10.15	0.0
0       10.25	0.0
0       10.35	0.0
0       10.45	0.0
0       10.55	0.0
0       10.65	0.0
0       10.75	0.0
0       10.85	0.0
0       10.95	0.0
0       11.05	0.0
0       11.15	0.0
0       11.25	0.0
0       11.35	0.0
0       11.45	0.0
0       11.55	0.0
0       11.65	0.0
0       11.75	0.0
0       11.85	0.0
0       11.95	0.0
0       12.05	0.0
0       12.15	0.0
0       12.25	0.0
0       12.35	0.0
0       12.45	0.0
0       12.55	0.0
0       12.65	0.0
0       12.75	0.0
0       12.85	0.0
0       12.95	0.0
0       13.05	0.0
0       13.15	0.0
0       13.25	0.0
0       13.35	0.0
0       13.45	0.0
0       13.55	0.0
0       13.65	0.0
0       13.75	0.0
0       13.85	0.0
0       13.95	0.0
0       14.05	0.0
0       14.15	0.0
0       14.25	0.0
0       14.35	0.0
0       14.45	0.0
0       14.55	0.0
0       14.65	0.0
0       14.75	0.0
0       14.85	0.0
0       14.95	0.0
0       15.05	0.0
0       15.15	0.0
0       15.25	0.0
0       15.35	0.0
0       15.45	0.0
0       15.55	0.0
0       15.65	0.0
0       15.75	0.0
0       15.85	0.0
0       15.95	0.0
0       16.05	0.0
0       16.15	0.0
0       16.25	0.0
0       16.35	0.0
0       16.45	0.0
0       16.55	0.0
0       16.65	0.0
0       16.75	0.0
0       16.85	0.0
0       16.95	0.0
0       17.05	0.0
0       17.15	0.0
0       17.25	0.0
0       17.35	0.0
0       17.45	0.0
0       17.55	0.0
0       17.65	0.0
0       17.75	0.0
0       17.85	0.0
0       17.95	0.0
0       18.05	0.0
0       18.15	0.0
0       18.25	0.0
0       18.35	0.0
0       18.45	0.0
0       18.55	0.0
0       18.65	0.0
0       18.75	0.0
0       18.85	0.0
0       18.95	0.0
0       19.05	0.0
0       19.15	0.0
0       19.25	0.0
0       19.35	0.0
0       19.45	0.0
0       19.55	0.0
0       19.65	0.0
0       19.75	0.0
0       19.85	0.0
0       19.95	0.0
0       20.05	0.0
0       20.15	0.0
0       20.25	0.0
0       20.35	0.0
0       20.45	0.0
0       20.55	0.0
0       20.65	0.0
0       20.75	0.0
0       20.85	0.0
0       20.95	0.0
0       21.05	0.0
0       21.15	0.0
0       21.25	0.0
0       21.35	0.0
0       21.45	0.0
0       21.55	0.0
0       21.65	0.0
0       21.75	0.0
0       21.85	0.0
0       21.95	0.0
0       22.05	0.0
0       22.15	0.0
0       22.25	0.0
0       22.35	0.0
0       22.45	0.0
0       22.55	0.0
0       22.65	0.0
0       22.75	0.0
0       22.85	0.0
0       22.95	0.0
0       23.05	0.0
0       23.15	0.0
0       23.25	0.0
0       23.35	0.0
0       23.45	0.0
0       23.55	0.0
0       23.65	0.0
0       23.75	0.0
0       23.85	0.0
0       23.95	0.0
0       24.05	0.0
0       24.15	0.0
0       24.25	0.0
0       24.35	0.0
0       24.45	0.0
0       24.55	0.0
0       24.65	0.0
0       24.75	0.0
0       24.85	0.0
0       24.95	0.0
0       25.05	0.0
0       25.15	0.0
0       25.25	0.0
0       25.35	0.0
0       25.45	0.0
0       25.55	0.0
0       25.65	0.0
0       25.75	0.0
0       25.85	0.0
0       25.95	0.0
0       26.05	0.0
0       26.15	0.0
0       26.25	0.0
0       26.35	0.0
0       26.45	0.0
0       26.55	0.0
0       26.65	0.0
0       26.75	0.0
0       26.85	0.0
0       26.95	0.0
0       27.05	0.0
0       27.15	0.0
0       27.25	0.0
0       27.35	0.0
0       27.45	0.0
0       27.55	0.0
0       27.65	0.0
0       27.75	0.0
0       27.85	0.0
0       27.95	0.0
0       28.05	0.0
0       28.15	0.0
0       28.25	0.0
0       28.35	0.0
0       28.45	0.0
0       28.55	0.0
0       28.65	0.0
0       28.75	0.0
0       28.85	0.0
0       28.95	0.0
0       29.05	0.0
0       29.15	0.0
0       29.25	0.0
0       29.35	0.0
0       29.45	0.0
0       29.55	0.0
0       29.65	0.0
0       29.75	0.0
0       29.85	0.0
0       29.95	0.0
1       -29.95	0.0
1       -29.85	0.0
1       -29.75	0.0
1       -29.65	0.0
1       -29.55	0.0
1       -29.45	0.0
1       -29.35	0.0
1       -29.25	0.0
1       -29.15	0.0
1       -29.05	0.0
1       -28.95	0.0
1       -28.85	0.0
1       -28.75	0.0
1       -28.65	0.0
1       -28.55	0.0
1       -28.45	0.0
1       -28.35	0.0
1       -28.25	0.0
1       -28.15	0.0
1       -28.05	0.0
1       -27.95	0.0
1       -27.85	0.0
1       -27.75	0.0
1       -27.65	0.0
1       -27.55	0.0
1       -27.45	0.0
1       -27.35	0.0
1       -27.25	0.0
1       -27.15	0.0
1       -27.05	0.0
1       -26.95	0.0
1       -26.85	0.0
1       -26.75	0.0
1       -26.65	0.0
1       -26.55	0.0
1       -26.45	0.0
1       -26.35	0.0
1       -26.25	0.0
1       -26.15	0.0
1       -26.05	0.0
1       -25.95	0.0
1       -25.85	0.0
1       -25.75	0.0
1       -25.65	0.0
1       -25.55	0.0
1       -25.45	0.0
1       -25.35	0.0
1       -25.25	0.0
1       -25.15	0.0
1       -25.05	0.0
1       -24.95	0.0
1       -24.85	0.0
1       -24.75	0.0
1       -24.65	0.0
1       -24.55	0.0
1       -24.45	0.0
1       -24.35	0.0
1       -24.25	0.0
1       -24.15	0.0
1       -24.05	0.0
1       -23.95	0.0
1       -23.85	0.0
1       -23.75	0.0
1       -23.65	0.0
1       -23.55	0.0
1       -23.45	0.0
1       -23.35	0.0
1       -23.25	0.0
1       -23.15	0.0
1       -23.05	0.0
1       -22.95	0.0
1       -22.85	0.0
1       -22.75	0.0
1       -22.65	0.0
1       -22.55	0.0
1       -22.45	0.0
1       -22.35	0.0
1       -22.25	0.0
1       -22.15	0.0
1       -22.05	0.0
1       -21.95	0.0
1       -21.85	0.0
1       -21.75	0.0
1       -21.65	0.0
1       -21.55	0.0
1       -21.45	0.0
1       -21.35	0.0
1       -21.25	0.0
1       -21.15	0.0
1       -21.05	0.0
1       -20.95	0.0
1       -20.85	0.0
1       -20.75	0.0
1       -20.65	0.0
1       -20.55	0.0
1       -20.45	0.0
1       -20.35	0.0
1       -20.25	0.0
1       -20.15	0.0
1       -20.05	0.0
1       -19.95	0.0
1       -19.85	0.0
1       -19.75	0.0
1       -19.65	0.0
1       -19.55	0.0
1       -19.45	0.0
1       -19.35	0.0
1       -19.25	0.0
1       -19.15	0.0
1       -19.05	0.0
1       -18.95	0.0
1       -18.85	0.0
1       -18.75	0.0
1       -18.65	0.0
1       -18.55	0.0
1       -18.45	0.0
1       -18.35	0.0
1       -18.25	0.0
1       -18.15	0.0
1       -18.05	0.0
1       -17.95	0.0
1       -17.85	0.0
1       -17.75	0.0
1       -17.65	0.0
1       -17.55	0.0
1       -17.45	0.0
1       -17.35	0.0
1       -17.25	0.0
1       -17.15	0.0
1       -17.05	0.0
1       -16.95	0.0
1       -16.85	0.0
1       -16.75	0.0
1       -16.65	0.0
1       -16.55	0.0
1       -16.45	0.0
1       -16.35	0.0
1       -16.25	0.0
1       -16.15	0.0
1       -16.05	0.0
1       -15.95	0.0
1       -15.85	0.0
1       -15.75	0.0
1       -15.65	0.000278344203252
1       -15.55	0.0
1       -15.45	0.0
1       -15.35	0.0
1       -15.25	0.0
1       -15.15	0.0
1       -15.05	0.0
1       -14.95	0.0
1       -14.85	0.0
1       -14.75	0.0
1       -14.65	0.0
1       -14.55	0.0
1       -14.45	0.0
1       -14.35	0.0
1       -14.25	0.0
1       -14.15	0.0
1       -14.05	0.0
1       -13.95	0.0
1       -13.85	0.0
1       -13.75	0.0
1       -13.65	0.0
1       -13.55	0.0
1       -13.45	0.0
1       -13.35	0.0
1       -13.25	0.00278344214894
1       -13.15	0.0
1       -13.05	0.0
1       -12.95	0.0
1       -12.85	0.0
1       -12.75	0.0
1       -12.65	0.0
1       -12.55	0.0
1       -12.45	0.0
1       -12.35	0.0
1       -12.25	0.0
1       -12.15	0.0
1       -12.05	0.0
1       -11.95	0.0
1       -11.85	0.0
1       -11.75	0.0
1       -11.65	0.0
1       -11.55	0.0
1       -11.45	0.0
1       -11.35	0.0
1       -11.25	0.0108554242179
1       -11.15	0.0
1       -11.05	0.0
1       -10.95	0.0
1       -10.85	0.0
1       -10.75	0.0
1       -10.65	0.0
1       -10.55	0.0
1       -10.45	0.0203191265464
1       -10.35	0.0
1       -10.25	0.0
1       -10.15	0.0
1       -10.05	0.0
1       -9.95	0.0
1       -9.85	0.0
1       -9.75	0.0
1       -9.65	0.0
1       -9.55	0.0359064042568
1       -9.45	0.0
1       -9.35	0.0
1       -9.25	0.0
1       -9.15	0.0
1       -9.05	0.0
1       -8.95	0.0
1       -8.85	0.0
1       -8.75	0.0
1       -8.65	0.0531637445092
1       -8.55	0.0
1       -8.45	0.0
1       -8.35	0.0
1       -8.25	0.0
1       -8.15	0.0
1       -8.05	0.0
1       -7.95	0.0
1       -7.85	0.0782147198915
1       -7.75	0.0
1       -7.65	0.0
1       -7.55	0.0
1       -7.45	0.0
1       -7.35	0.0
1       -7.25	0.0
1       -7.15	0.0
1       -7.05	0.0
1       -6.95	0.0
1       -6.85	0.0
1       -6.75	0.0
1       -6.65	0.0
1       -6.55	0.136945351958
1       -6.45	0.0
1       -6.35	0.0
1       -6.25	0.0
1       -6.15	0.143347263336
1       -6.05	0.0
1       -5.95	0.0
1       -5.85	0.0
1       -5.75	0.185377240181
1       -5.65	0.0
1       -5.55	0.0
1       -5.45	0.0
1       -5.35	0.0
1       -5.25	0.0
1       -5.15	0.0
1       -5.05	0.0
1       -4.95	0.0
1       -4.85	0.234644174576
1       -4.75	0.0
1       -4.65	0.0
1       -4.55	0.0
1       -4.45	0.0
1       -4.35	0.0
1       -4.25	0.0
1       -4.15	0.0
1       -4.05	0.0
1       -3.95	0.0
1       -3.85	0.0
1       -3.75	0.0
1       -3.65	0.0
1       -3.55	0.356002241373
1       -3.45	0.347095221281
1       -3.35	0.0
1       -3.25	0.0
1       -3.15	0.0
1       -3.05	0.0
1       -2.95	0.0
1       -2.85	0.0
1       -2.75	0.0
1       -2.65	0.0
1       -2.55	0.0
1       -2.45	0.0
1       -2.35	0.0
1       -2.25	0.0
1       -2.15	0.0
1       -2.05	0.443680673838
1       -1.95	0.218361034989
1       -1.85	0.0
1       -1.75	0.0
1       -1.65	0.0
1       -1.55	0.0
1       -1.45	0.0
1       -1.35	0.0
1       -1.25	0.509926617146
1       -1.15	0.0
1       -1.05	0.493782639503
1       -0.95	0.0
1       -0.85	0.0
1       -0.75	0.0
1       -0.65	0.0
1       -0.55	0.25009226799
1       -0.45	0.0
1       -0.35	0.0
1       -0.25	0.0
1       -0.15	0.0
1       -0.05	0.0
1       0.05	0.0
1       0.15	0.0
1       0.25	0.0
1       0.35	0.0
1       0.45	0.0
1       0.55	0.0
1       0.65	0.0
1       0.75	0.0
1       0.85	0.0
1       0.95	0.0
1       1.05	0.0
1       1.15	0.0
1       1.25	0.562811970711
1       1.35	0.541657805443
1       1.45	0.0
1       1.55	0.0
1       1.65	0.0
1       1.75	0.0
1       1.85	0.0
1       1.95	0.0
1       2.05	0.521338701248
1       2.15	0.0
1       2.25	0.0
1       2.35	0.0
1       2.45	0.0
1       2.55	0.477081984282
1       2.65	0.0
1       2.75	0.0
1       2.85	0.472350120544
1       2.95	0.0
1       3.05	0.450082600117
1       3.15	0.430041790009
1       3.25	0.0
1       3.35	0.0
1       3.45	0.0
1       3.55	0.0
1       3.65	0.0
1       3.75	0.0
1       3.85	0.0
1       3.95	0.0
1       4.05	0.0
1       4.15	0.0
1       4.25	0.0
1       4.35	0.0
1       4.45	0.0
1       4.55	0.0
1       4.65	0.312023848295
1       4.75	0.0
1       4.85	0.0
1       4.95	0.280849307775
1       5.05	0.284467786551
1       5.15	0.0
1       5.25	0.0
1       5.35	0.0
1       5.45	0.0
1       5.55	0.0
1       5.65	0.0
1       5.75	0.0
1       5.85	0.224623784423
1       5.95	0.0
1       6.05	0.210706561804
1       6.15	0.0
1       6.25	0.0
1       6.35	0.0
1       6.45	0.0
1       6.55	0.0
1       6.65	0.0
1       6.75	0.0
1       6.85	0.0
1       6.95	0.0
1       7.05	0.137780383229
1       7.15	0.0
1       7.25	0.0
1       7.35	0.0
1       7.45	0.0
1       7.55	0.0
1       7.65	0.0
1       7.75	0.0
1       7.85	0.0
1       7.95	0.0
1       8.05	0.0
1       8.15	0.0
1       8.25	0.0
1       8.35	0.0
1       8.45	0.0
1       8.55	0.0
1       8.65	0.0
1       8.75	0.0
1       8.85	0.0
1       8.95	0.0
1       9.05	0.0
1       9.15	0.0
1       9.25	0.0
1       9.35	0.0
1       9.45	0.0
1       9.55	0.0
1       9.65	0.0
1       9.75	0.0
1       9.85	0.0
1       9.95	0.0
1       10.05	0.0
1       10.15	0.0
1       10.25	0.0
1       10.35	0.0
1       10.45	0.0
1       10.55	0.0
1       10.65	0.0
1       10.75	0.0
1       10.85	0.0
1       10.95	0.0
1       11.05	0.0
1       11.15	0.0
1       11.25	0.0
1       11.35	0.0
1       11.45	0.0
1       11.55	0.0
1       11.65	0.0
1       11.75	0.0
1       11.85	0.0
1       11.95	0.0
1       12.05	0.0
1       12.15	0.0
1       12.25	0.0
1       12.35	0.0
1       12.45	0.0
1       12.55	0.0
1       12.65	0.0
1       12.75	0.0
1       12.85	0.0
1       12.95	0.0
1       13.05	0.0
1       13.15	0.0
1       13.25	0.0
1       13.35	0.0
1       13.45	0.0
1       13.55	0.0
1       13.65	0.0
1       13.75	0.0
1       13.85	0.0
1       13.95	0.0
1       14.05	0.0
1       14.15	0.0
1       14.25	0.0
1       14.35	0.0
1       14.45	0.0
1       14.55	0.0
1       14.65	0.0
1       14.75	0.00167006521951
1       14.85	0.0
1       14.95	0.0
1       15.05	0.0
1       15.15	0.0
1       15.25	0.0
1       15.35	0.0
1       15.45	0.0
1       15.55	0.0
1       15.65	0.0
1       15.75	0.0
1       15.85	0.0
1       15.95	0.0
1       16.05	0.0
1       16.15	0.0
1       16.25	0.0
1       16.35	0.0
1       16.45	0.0
1       16.55	0.0
1       16.65	0.0
1       16.75	0.0
1       16.85	0.0
1       16.95	0.0
1       17.05	0.0
1       17.15	0.0
1       17.25	0.0
1       17.35	0.0
1       17.45	0.0
1       17.55	0.0
1       17.65	0.0
1       17.75	0.0
1       17.85	0.0
1       17.95	0.0
1       18.05	0.0
1       18.15	0.0
1       18.25	0.0
1       18.35	0.0
1       18.45	0.0
1       18.55	0.0
1       18.65	0.0
1       18.75	0.0
1       18.85	0.0
1       18.95	0.0
1       19.05	0.0
1       19.15	0.0
1       19.25	0.0
1       19.35	0.0
1       19.45	0.0
1       19.55	0.0
1       19.65	0.0
1       19.75	0.0
1       19.85	0.0
1       19.95	0.0
1       20.05	0.0
1       20.15	0.0
1       20.25	0.0
1       20.35	0.0
1       20.45	0.0
1       20.55	0.0
1       20.65	0.0
1       20.75	0.0
1       20.85	0.0
1       20.95	0.0
1       21.05	0.0
1       21.15	0.0
1       21.25	0.0
1       21.35	0.0
1       21.45	0.0
1       21.55	0.0
1       21.65	0.0
1       21.75	0.0
1       21.85	0.0
1       21.95	0.0
1       22.05	0.0
1       22.15	0.0
1       22.25	0.0
1       22.35	0.0
1       22.45	0.0
1       22.55	0.0
1       22.65	0.0
1       22.75	0.0
1       22.85	0.0
1       22.95	0.0
1       23.05	0.0
1       23.15	0.0
1       23.25	0.0
1       23.35	0.0
1       23.45	0.0
1       23.55	0.0
1       23.65	0.0
1       23.75	0.0
1       23.85	0.0
1       23.95	0.0
1       24.05	0.0
1       24.15	0.0
1       24.25	0.0
1       24.35	0.0
1       24.45	0.0
1       24.55	0.0
1       24.65	0.0
1       24.75	0.0
1       24.85	0.0
1       24.95	0.0
1       25.05	0.0
1       25.15	0.0
1       25.25	0.0
1       25.35	0.0
1       25.45	0.0
1       25.55	0.0
1       25.65	0.0
1       25.75	0.0
1       25.85	0.0
1       25.95	0.0
1       26.05	0.0
1       26.15	0.0
1       26.25	0.0
1       26.35	0.0
1       26.45	0.0
1       26.55	0.0
1       26.65	0.0
1       26.75	0.0
1       26.85	0.0
1       26.95	0.0
1       27.05	0.0
1       27.15	0.0
1       27.25	0.0
1       27.35	0.0
1       27.45	0.0
1       27.55	0.0
1       27.65	0.0
1       27.75	0.0
1       27.85	0.0
1       27.95	0.0
1       28.05	0.0
1       28.15	0.0
1       28.25	0.0
1       28.35	0.0
1       28.45	0.0
1       28.55	0.0
1       28.65	0.0
1       28.75	0.0
1       28.85	0.0
1       28.95	0.0
1       29.05	0.0
1       29.15	0.0
1       29.25	0.0
1       29.35	0.0
1       29.45	0.0
1       29.55	0.0
1       29.65	0.0
1       29.75	0.0
1       29.85	0.0
1       29.95	0.0
2       -29.95	0.0
2       -29.85	0.0
2       -29.75	0.0
2       -29.65	0.0
2       -29.55	0.0
2       -29.45	0.0
2       -29.35	0.0
2       -29.25	0.0
2       -29.15	0.0
2       -29.05	0.0
2       -28.95	0.0
2       -28.85	0.0
2       -28.75	0.0
2       -28.65	0.0
2       -28.55	0.0
2       -28.45	0.0
2       -28.35	0.0
2       -28.25	0.0
2       -28.15	0.0
2       -28.05	0.0
2       -27.95	0.0
2       -27.85	0.0
2       -27.75	0.0
2       -27.65	0.0
2       -27.55	0.0
2       -27.45	0.0
2       -27.35	0.0
2       -27.25	0.0
2       -27.15	0.0
2       -27.05	0.0
2       -26.95	0.0
2       -26.85	0.0
2       -26.75	0.0
2       -26.65	0.0
2       -26.55	0.0
2       -26.45	0.0
2       -26.35	0.0
2       -26.25	0.0
2       -26.15	0.0
2       -26.05	0.0
2       -25.95	0.0
2       -25.85	0.0
2       -25.75	0.0
2       -25.65	0.0
2       -25.55	0.0
2       -25.45	0.0
2       -25.35	0.0
2       -25.25	0.0
2       -25.15	0.0
2       -25.05	0.0
2       -24.95	0.0
2       -24.85	0.0
2       -24.75	0.0
2       -24.65	0.0
2       -24.55	0.0
2       -24.45	0.0
2       -24.35	0.0
2       -24.25	0.0
2       -24.15	0.0
2       -24.05	0.0
2       -23.95	0.0
2       -23.85	0.0
2       -23.75	0.0
2       -23.65	0.0
2       -23.55	0.0
2       -23.45	0.0
2       -23.35	0.0
2       -23.25	0.0
2       -23.15	0.0
2       -23.05	0.0
2       -22.95	0.0
2       -22.85	0.0
2       -22.75	0.0
2       -22.65	0.0
2       -22.55	0.0
2       -22.45	0.0
2       -22.35	0.0
2       -22.25	0.0
2       -22.15	0.0
2       -22.05	0.0
2       -21.95	0.0
2       -21.85	0.0
2       -21.75	0.0
2       -21.65	0.0
2       -21.55	0.0
2       -21.45	0.0
2       -21.35	0.0
2       -21.25	0.0
2       -21.15	0.0
2       -21.05	0.0
2       -20.95	0.0
2       -20.85	0.0
2       -20.75	0.0
2       -20.65	0.0
2       -20.55	0.0
2       -20.45	0.0
2       -20.35	0.0
2       -20.25	0.0
2       -20.15	0.0
2       -20.05	0.0
2       -19.95	0.0
2       -19.85	0.0
2       -19.75	0.0
2       -19.65	0.0
2       -19.55	0.0
2       -19.45	0.0
2       -19.35	0.0
2       -19.25	0.0
2       -19.15	0.0
2       -19.05	0.0
2       -18.95	0.0
2       -18.85	0.0
2       -18.75	0.0
2       -18.65	0.0
2       -18.55	0.0
